S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,PIR,MeanTemp,MeanLight
20.35,20.35,19.87,0,0,0,370.0,0,0,0,13/01/2021 00:15:00,0,20.19,0.0
20.43,20.34,19.9,0,0,0,370.0,0,0,0,13/01/2021 00:15:31,0,20.223333333333333,0.0
20.39,20.35,19.94,0,0,0,370.0,0,0,0,13/01/2021 00:16:02,0,20.22666666666667,0.0
20.42,20.34,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:16:32,0,20.223333333333333,0.0
20.43,20.41,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:17:03,0,20.25,0.0
20.4,20.39,19.84,0,0,0,370.0,0,0,0,13/01/2021 00:17:34,0,20.209999999999997,0.0
20.4,20.42,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:18:04,0,20.236666666666668,0.0
20.41,20.36,19.96,0,0,0,370.0,0,0,0,13/01/2021 00:18:35,0,20.243333333333332,0.0
20.35,20.35,19.95,0,0,0,370.0,0,0,0,13/01/2021 00:19:05,0,20.21666666666667,0.0
20.4,20.41,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:19:36,0,20.246666666666666,0.0
20.37,20.37,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:20:07,0,20.223333333333333,0.0
20.41,20.4,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:20:37,0,20.243333333333336,0.0
20.39,20.38,20.0,0,0,0,370.0,0,0,0,13/01/2021 00:21:08,0,20.256666666666664,0.0
20.42,20.35,19.98,0,0,0,370.0,0,0,0,13/01/2021 00:21:39,0,20.25,0.0
20.36,20.36,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:22:09,0,20.213333333333335,0.0
20.37,20.4,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:22:40,0,20.22,0.0
20.35,20.36,19.99,0,0,0,370.0,0,0,0,13/01/2021 00:23:11,0,20.233333333333334,0.0
20.44,20.36,19.85,0,0,0,370.0,0,0,0,13/01/2021 00:23:41,0,20.216666666666665,0.0
20.39,20.36,19.94,0,0,0,370.0,0,0,0,13/01/2021 00:24:12,0,20.23,0.0
20.43,20.35,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:24:42,0,20.223333333333333,0.0
20.4,20.41,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:25:13,0,20.246666666666666,0.0
20.37,20.39,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:25:44,0,20.22666666666667,0.0
20.39,20.38,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:26:14,0,20.23,0.0
20.39,20.43,19.88,0,0,0,370.0,0,0,0,13/01/2021 00:26:45,0,20.233333333333334,0.0
20.35,20.41,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:27:16,0,20.206666666666667,0.0
20.38,20.34,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:27:46,0,20.203333333333333,0.0
20.36,20.39,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:28:17,0,20.213333333333335,0.0
20.37,20.38,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:28:48,0,20.226666666666667,0.0
20.38,20.34,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:29:18,0,20.203333333333333,0.0
20.4,20.35,19.87,0,0,0,370.0,0,0,0,13/01/2021 00:29:49,0,20.206666666666667,0.0
20.36,20.39,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:30:19,0,20.226666666666667,0.0
20.38,20.43,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:30:50,0,20.243333333333336,0.0
20.35,20.39,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:31:21,0,20.2,0.0
20.35,20.42,19.88,0,0,0,370.0,0,0,0,13/01/2021 00:31:51,0,20.21666666666667,0.0
20.39,20.38,19.96,0,0,0,370.0,0,0,0,13/01/2021 00:32:22,0,20.243333333333332,0.0
20.39,20.39,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:32:53,0,20.233333333333334,0.0
20.41,20.37,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:33:23,0,20.233333333333334,0.0
20.43,20.39,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:33:54,0,20.226666666666667,0.0
20.41,20.44,19.85,0,0,0,370.0,0,0,0,13/01/2021 00:34:24,0,20.233333333333334,0.0
20.4,20.34,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:34:55,0,20.209999999999997,0.0
20.43,20.35,19.85,0,0,0,370.0,0,0,0,13/01/2021 00:35:26,0,20.21,0.0
20.36,20.36,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:35:56,0,20.209999999999997,0.0
20.35,20.43,19.87,0,0,0,370.0,0,0,0,13/01/2021 00:36:27,0,20.21666666666667,0.0
20.32,20.39,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:36:58,0,20.19,0.0
20.29,20.42,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:37:28,0,20.2,0.0
20.41,20.37,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:37:59,0,20.236666666666668,0.0
20.38,20.43,19.88,0,0,0,365.0,0,0,0,13/01/2021 00:38:30,0,20.23,0.0
20.38,20.34,19.93,0,0,0,370.0,0,0,0,13/01/2021 00:39:00,0,20.216666666666665,0.0
20.44,20.35,19.94,0,0,0,370.0,0,0,0,13/01/2021 00:39:31,0,20.243333333333336,0.0
20.36,20.43,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:40:01,0,20.236666666666668,0.0
20.4,20.35,19.84,0,0,0,370.0,0,0,0,13/01/2021 00:40:32,0,20.19666666666667,0.0
20.38,20.36,19.9,0,0,0,370.0,0,0,0,13/01/2021 00:41:03,0,20.21333333333333,0.0
20.38,20.43,19.94,0,0,0,370.0,0,0,0,13/01/2021 00:41:33,0,20.25,0.0
20.35,20.35,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:42:04,0,20.186666666666667,0.0
20.43,20.35,19.85,0,0,0,370.0,0,0,0,13/01/2021 00:42:35,0,20.21,0.0
20.34,20.39,19.87,0,0,0,370.0,0,0,0,13/01/2021 00:43:05,0,20.200000000000003,0.0
20.41,20.43,19.87,0,0,0,365.0,0,0,0,13/01/2021 00:43:36,0,20.236666666666668,0.0
20.38,20.38,19.89,0,0,0,370.0,0,0,0,13/01/2021 00:44:07,0,20.216666666666665,0.0
20.29,20.43,19.91,0,0,0,365.0,0,0,0,13/01/2021 00:44:37,0,20.209999999999997,0.0
20.4,20.3,19.92,0,0,0,365.0,0,0,0,13/01/2021 00:45:08,0,20.206666666666667,0.0
20.43,20.4,19.88,0,0,0,370.0,0,0,0,13/01/2021 00:46:09,0,20.236666666666665,0.0
20.35,20.34,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:46:40,0,20.2,0.0
20.42,20.39,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:47:10,0,20.223333333333333,0.0
20.36,20.29,19.95,0,0,0,370.0,0,0,0,13/01/2021 00:47:41,0,20.2,0.0
20.38,20.41,19.87,0,0,0,370.0,0,0,0,13/01/2021 00:48:12,0,20.22,0.0
20.39,20.36,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:48:42,0,20.223333333333333,0.0
20.35,20.38,19.85,0,0,0,370.0,0,0,0,13/01/2021 00:49:13,0,20.193333333333335,0.0
20.39,20.36,19.85,0,0,0,365.0,0,0,0,13/01/2021 00:49:44,0,20.2,0.0
20.4,20.4,19.88,0,0,0,370.0,0,0,0,13/01/2021 00:50:45,0,20.226666666666663,0.0
20.35,20.35,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:51:15,0,20.203333333333333,0.0
20.38,20.37,19.86,0,0,0,365.0,0,0,0,13/01/2021 00:51:46,0,20.203333333333333,0.0
20.38,20.39,19.9,0,0,0,365.0,0,0,0,13/01/2021 00:52:17,0,20.223333333333333,0.0
20.39,20.43,19.84,0,0,0,365.0,0,0,0,13/01/2021 00:52:47,0,20.22,0.0
20.41,20.4,19.91,0,0,0,370.0,0,0,0,13/01/2021 00:53:18,0,20.24,0.0
20.39,20.35,19.9,0,0,0,365.0,0,0,0,13/01/2021 00:53:49,0,20.213333333333335,0.0
20.35,20.36,19.86,0,0,0,365.0,0,0,0,13/01/2021 00:54:19,0,20.19,0.0
20.4,20.31,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:54:50,0,20.209999999999997,0.0
20.37,20.35,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:55:21,0,20.213333333333335,0.0
20.37,20.41,19.88,0,0,0,365.0,0,0,0,13/01/2021 00:55:51,0,20.22,0.0
20.41,20.37,19.85,0,0,0,365.0,0,0,0,13/01/2021 00:56:22,0,20.21,0.0
20.39,20.38,19.92,0,0,0,370.0,0,0,0,13/01/2021 00:56:52,0,20.23,0.0
20.36,20.33,19.93,0,0,0,365.0,0,0,0,13/01/2021 00:57:23,0,20.206666666666667,0.0
20.43,20.4,19.86,0,0,0,370.0,0,0,0,13/01/2021 00:57:54,0,20.23,0.0
20.34,20.43,19.88,0,0,0,365.0,0,0,0,13/01/2021 00:58:24,0,20.216666666666665,0.0
20.37,20.39,19.89,0,0,0,365.0,0,0,0,13/01/2021 00:58:55,0,20.21666666666667,0.0
20.37,20.36,19.9,0,0,0,365.0,0,0,0,13/01/2021 00:59:26,0,20.21,0.0
20.35,20.43,19.87,0,0,0,365.0,0,0,0,13/01/2021 00:59:56,0,20.21666666666667,0.0
20.31,20.38,19.89,0,0,0,365.0,0,0,0,13/01/2021 01:00:27,0,20.19333333333333,0.0
20.38,20.39,19.9,0,0,0,365.0,0,0,0,13/01/2021 01:00:58,0,20.223333333333333,0.0
20.34,20.36,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:01:28,0,20.186666666666667,0.0
20.36,20.43,19.9,0,0,0,370.0,0,0,0,13/01/2021 01:01:59,0,20.23,0.0
20.31,20.38,19.92,0,0,0,370.0,0,0,0,13/01/2021 01:02:29,0,20.203333333333333,0.0
20.34,20.35,19.9,0,0,0,365.0,0,0,0,13/01/2021 01:03:00,0,20.196666666666665,0.0
20.32,20.44,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:03:31,0,20.200000000000003,0.0
20.33,20.29,19.91,0,0,0,365.0,0,0,0,13/01/2021 01:04:01,0,20.176666666666666,0.0
20.35,20.4,19.84,0,0,0,370.0,0,0,0,13/01/2021 01:04:32,0,20.19666666666667,0.0
20.31,20.35,19.89,0,0,0,370.0,0,0,0,13/01/2021 01:05:03,0,20.183333333333334,0.0
20.31,20.35,19.84,0,0,0,370.0,0,0,0,13/01/2021 01:05:33,0,20.166666666666668,0.0
20.29,20.32,19.93,0,0,0,365.0,0,0,0,13/01/2021 01:06:04,0,20.18,0.0
20.3,20.4,19.91,0,0,0,365.0,0,0,0,13/01/2021 01:06:34,0,20.203333333333333,0.0
20.32,20.39,19.87,0,0,0,370.0,0,0,0,13/01/2021 01:07:05,0,20.19333333333333,0.0
20.34,20.31,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:07:36,0,20.169999999999998,0.0
20.31,20.41,19.93,0,0,0,365.0,0,0,0,13/01/2021 01:08:06,0,20.216666666666665,0.0
20.36,20.36,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:08:37,0,20.2,0.0
20.37,20.35,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:09:08,0,20.176666666666666,0.0
20.38,20.35,19.94,0,0,0,365.0,0,0,0,13/01/2021 01:09:38,0,20.223333333333333,0.0
20.33,20.42,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:10:09,0,20.183333333333334,0.0
20.34,20.34,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:10:40,0,20.18,0.0
20.33,20.36,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:11:10,0,20.186666666666667,0.0
20.37,20.3,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:11:41,0,20.173333333333336,0.0
20.33,20.29,19.9,0,0,0,365.0,0,0,0,13/01/2021 01:12:11,0,20.173333333333332,0.0
20.35,20.44,19.9,0,0,0,365.0,0,0,0,13/01/2021 01:12:42,0,20.23,0.0
20.35,20.34,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:13:13,0,20.189999999999998,0.0
20.31,20.42,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:13:43,0,20.183333333333334,0.0
20.36,20.34,19.92,0,0,0,365.0,0,0,0,13/01/2021 01:14:14,0,20.206666666666667,0.0
20.33,20.37,19.92,0,0,0,365.0,0,0,0,13/01/2021 01:14:45,0,20.206666666666667,0.0
20.38,20.42,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:15:15,0,20.209999999999997,0.0
20.33,20.39,19.94,0,0,0,365.0,0,0,0,13/01/2021 01:15:46,0,20.22,0.0
20.37,20.35,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:16:17,0,20.19,0.0
20.33,20.36,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:16:47,0,20.18,0.0
20.31,20.37,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:17:18,0,20.186666666666667,0.0
20.28,20.31,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:17:48,0,20.156666666666666,0.0
20.36,20.33,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:18:19,0,20.176666666666666,0.0
20.35,20.37,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:18:50,0,20.19333333333333,0.0
20.35,20.37,19.9,0,0,0,365.0,0,0,0,13/01/2021 01:19:20,0,20.206666666666667,0.0
20.29,20.29,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:19:51,0,20.143333333333334,0.0
20.29,20.42,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:20:22,0,20.186666666666667,0.0
20.32,20.3,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:20:52,0,20.16,0.0
20.37,20.31,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:21:23,0,20.18,0.0
20.37,20.44,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:21:54,0,20.220000000000002,0.0
20.32,20.32,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:22:24,0,20.16,0.0
20.3,20.37,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:22:55,0,20.180000000000003,0.0
20.38,20.4,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:23:25,0,20.213333333333335,0.0
20.29,20.44,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:23:56,0,20.193333333333335,0.0
20.33,20.33,19.91,0,0,0,365.0,0,0,0,13/01/2021 01:24:27,0,20.189999999999998,0.0
20.32,20.36,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:24:57,0,20.176666666666666,0.0
20.36,20.31,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:25:28,0,20.180000000000003,0.0
20.29,20.4,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:25:59,0,20.16333333333333,0.0
20.37,20.32,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:26:29,0,20.18,0.0
20.33,20.37,19.91,0,0,0,365.0,0,0,0,13/01/2021 01:27:00,0,20.203333333333333,0.0
20.34,20.37,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:27:31,0,20.19333333333333,0.0
20.44,20.34,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:28:01,0,20.21,0.0
20.29,20.36,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:28:32,0,20.153333333333332,0.0
20.29,20.29,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:29:02,0,20.14,0.0
20.34,20.36,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:29:33,0,20.176666666666666,0.0
20.32,20.36,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:30:04,0,20.16,0.0
20.37,20.31,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:30:34,0,20.166666666666668,0.0
20.36,20.35,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:31:05,0,20.17,0.0
20.3,20.35,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:31:36,0,20.163333333333338,0.0
20.38,20.33,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:32:06,0,20.169999999999998,0.0
20.31,20.36,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:32:37,0,20.176666666666666,0.0
20.3,20.36,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:33:08,0,20.176666666666666,0.0
20.32,20.43,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:33:38,0,20.209999999999997,0.0
20.34,20.36,19.79,0,0,0,365.0,0,0,0,13/01/2021 01:34:09,0,20.163333333333334,0.0
20.31,20.33,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:34:39,0,20.150000000000002,0.0
20.32,20.36,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:35:10,0,20.176666666666666,0.0
20.36,20.36,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:35:41,0,20.173333333333332,0.0
20.29,20.35,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:36:11,0,20.173333333333332,0.0
20.37,20.32,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:36:42,0,20.189999999999998,0.0
20.31,20.31,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:37:13,0,20.16333333333333,0.0
20.37,20.28,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:37:43,0,20.153333333333336,0.0
20.29,20.35,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:38:14,0,20.163333333333334,0.0
20.32,20.36,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:38:45,0,20.169999999999998,0.0
20.31,20.32,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:39:15,0,20.16333333333333,0.0
20.37,20.32,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:39:46,0,20.169999999999998,0.0
20.35,20.38,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:40:16,0,20.200000000000003,0.0
20.36,20.35,19.79,0,0,0,365.0,0,0,0,13/01/2021 01:40:47,0,20.166666666666668,0.0
20.31,20.34,19.88,0,0,0,365.0,0,0,0,13/01/2021 01:41:18,0,20.176666666666666,0.0
20.38,20.44,19.91,0,0,0,365.0,0,0,0,13/01/2021 01:41:48,0,20.243333333333336,0.0
20.36,20.44,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:42:19,0,20.213333333333335,0.0
20.37,20.38,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:42:50,0,20.19333333333333,0.0
20.34,20.3,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:43:20,0,20.16,0.0
20.31,20.28,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:43:51,0,20.13,0.0
20.38,20.33,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:44:21,0,20.19333333333333,0.0
20.31,20.38,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:44:52,0,20.186666666666667,0.0
20.33,20.37,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:45:23,0,20.176666666666666,0.0
20.37,20.36,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:46:24,0,20.180000000000003,0.0
20.28,20.32,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:46:55,0,20.153333333333332,0.0
20.29,20.36,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:47:25,0,20.16333333333333,0.0
20.28,20.34,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:47:56,0,20.14666666666667,0.0
20.34,20.37,19.83,0,0,0,365.0,0,0,0,13/01/2021 01:48:27,0,20.18,0.0
20.31,20.33,19.78,0,0,0,365.0,0,0,0,13/01/2021 01:48:57,0,20.14,0.0
20.33,20.37,19.85,0,0,0,365.0,0,0,0,13/01/2021 01:49:28,0,20.183333333333334,0.0
20.37,20.32,19.92,0,0,0,365.0,0,0,0,13/01/2021 01:49:58,0,20.203333333333333,0.0
20.35,20.33,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:50:29,0,20.166666666666668,0.0
20.37,20.3,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:51:00,0,20.176666666666666,0.0
20.31,20.31,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:51:30,0,20.16333333333333,0.0
20.31,20.33,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:52:01,0,20.16,0.0
20.34,20.36,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:52:32,0,20.166666666666668,0.0
20.29,20.35,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:53:02,0,20.17,0.0
20.32,20.37,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:53:33,0,20.16333333333333,0.0
20.37,20.34,19.79,0,0,0,365.0,0,0,0,13/01/2021 01:54:04,0,20.166666666666668,0.0
20.37,20.31,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:54:34,0,20.16333333333333,0.0
20.35,20.33,19.81,0,0,0,365.0,0,0,0,13/01/2021 01:55:05,0,20.16333333333333,0.0
20.36,20.31,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:55:35,0,20.176666666666666,0.0
20.33,20.31,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:56:06,0,20.17,0.0
20.37,20.35,19.86,0,0,0,365.0,0,0,0,13/01/2021 01:56:37,0,20.19333333333333,0.0
20.32,20.35,19.84,0,0,0,365.0,0,0,0,13/01/2021 01:57:07,0,20.17,0.0
20.3,20.32,19.79,0,0,0,365.0,0,0,0,13/01/2021 01:57:38,0,20.136666666666667,0.0
20.37,20.28,19.87,0,0,0,365.0,0,0,0,13/01/2021 01:58:09,0,20.173333333333336,0.0
20.32,20.37,19.79,0,0,0,365.0,0,0,0,13/01/2021 01:58:39,0,20.16,0.0
20.32,20.38,19.8,0,0,0,365.0,0,0,0,13/01/2021 01:59:10,0,20.166666666666668,0.0
20.33,20.35,19.82,0,0,0,365.0,0,0,0,13/01/2021 01:59:41,0,20.166666666666668,0.0
20.32,20.32,19.88,0,0,0,365.0,0,0,0,13/01/2021 02:00:11,0,20.173333333333332,0.0
20.29,20.31,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:00:42,0,20.146666666666665,0.0
20.32,20.34,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:01:12,0,20.166666666666668,0.0
20.38,20.37,19.82,0,0,0,365.0,0,0,0,13/01/2021 02:01:43,0,20.19,0.0
20.3,20.34,19.83,0,0,0,365.0,0,0,0,13/01/2021 02:02:14,0,20.156666666666666,0.0
20.34,20.31,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:02:44,0,20.153333333333332,0.0
20.32,20.36,19.87,0,0,0,365.0,0,0,0,13/01/2021 02:03:15,0,20.183333333333334,0.0
20.26,20.32,19.78,0,0,0,365.0,0,0,0,13/01/2021 02:03:46,0,20.12,0.0
20.29,20.33,19.78,0,0,0,365.0,0,0,0,13/01/2021 02:04:16,0,20.133333333333333,0.0
20.33,20.34,19.83,0,0,0,365.0,0,0,0,13/01/2021 02:04:47,0,20.166666666666668,0.0
20.35,20.35,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:05:18,0,20.17,0.0
20.3,20.31,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:05:48,0,20.150000000000002,0.0
20.28,20.38,19.74,0,0,0,365.0,0,0,0,13/01/2021 02:06:19,0,20.13333333333333,0.0
20.36,20.34,19.75,0,0,0,365.0,0,0,0,13/01/2021 02:06:49,0,20.150000000000002,0.0
20.3,20.31,19.82,0,0,0,365.0,0,0,0,13/01/2021 02:07:20,0,20.143333333333334,0.0
20.31,20.36,19.79,0,0,0,365.0,0,0,0,13/01/2021 02:07:51,0,20.153333333333332,0.0
20.35,20.28,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:08:21,0,20.156666666666666,0.0
20.34,20.3,19.72,0,0,0,365.0,0,0,0,13/01/2021 02:08:52,0,20.12,0.0
20.38,20.3,19.82,0,0,0,365.0,0,0,0,13/01/2021 02:09:23,0,20.166666666666668,0.0
20.36,20.33,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:09:53,0,20.166666666666668,0.0
20.36,20.31,19.8,0,0,0,365.0,0,0,0,13/01/2021 02:10:24,0,20.156666666666666,0.0
20.38,20.33,19.82,0,0,0,365.0,0,0,0,13/01/2021 02:10:55,0,20.176666666666666,0.0
20.33,20.35,19.87,0,0,0,365.0,0,0,0,13/01/2021 02:11:25,0,20.183333333333334,0.0
20.34,20.31,19.86,0,0,0,365.0,0,0,0,13/01/2021 02:11:56,0,20.169999999999998,0.0
20.29,20.3,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:12:26,0,20.133333333333336,0.0
20.37,20.34,19.8,0,0,0,365.0,0,0,0,13/01/2021 02:12:57,0,20.17,0.0
20.34,20.36,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:13:28,0,20.180000000000003,0.0
20.33,20.33,19.77,0,0,0,365.0,0,0,0,13/01/2021 02:13:58,0,20.14333333333333,0.0
20.36,20.34,19.77,0,0,0,365.0,0,0,0,13/01/2021 02:14:29,0,20.156666666666666,0.0
20.32,20.29,19.86,0,0,0,365.0,0,0,0,13/01/2021 02:15:00,0,20.156666666666666,0.0
20.23,20.36,19.75,0,0,0,365.0,0,0,0,13/01/2021 02:15:30,0,20.113333333333333,0.0
20.26,20.34,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:16:01,0,20.136666666666667,0.0
20.33,20.28,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:16:31,0,20.150000000000002,0.0
20.34,20.37,19.8,0,0,0,365.0,0,0,0,13/01/2021 02:17:02,0,20.17,0.0
20.28,20.32,19.73,0,0,0,365.0,0,0,0,13/01/2021 02:17:33,0,20.11,0.0
20.34,20.34,19.86,0,0,0,365.0,0,0,0,13/01/2021 02:18:03,0,20.18,0.0
20.3,20.37,19.8,0,0,0,365.0,0,0,0,13/01/2021 02:18:34,0,20.156666666666666,0.0
20.22,20.33,19.88,0,0,0,365.0,0,0,0,13/01/2021 02:19:05,0,20.14333333333333,0.0
20.29,20.31,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:19:35,0,20.146666666666665,0.0
20.27,20.31,19.79,0,0,0,365.0,0,0,0,13/01/2021 02:20:06,0,20.12333333333333,0.0
20.36,20.28,19.85,0,0,0,365.0,0,0,0,13/01/2021 02:20:37,0,20.163333333333334,0.0
20.29,20.32,19.79,0,0,0,365.0,0,0,0,13/01/2021 02:21:07,0,20.133333333333333,0.0
20.34,20.36,19.83,0,0,0,365.0,0,0,0,13/01/2021 02:21:38,0,20.176666666666666,0.0
20.36,20.29,19.84,0,0,0,365.0,0,0,0,13/01/2021 02:22:08,0,20.16333333333333,0.0
20.28,20.35,19.72,0,0,0,365.0,0,0,0,13/01/2021 02:22:39,0,20.116666666666667,0.0
20.35,20.29,19.77,0,0,0,365.0,0,0,0,13/01/2021 02:23:10,0,20.136666666666667,0.0
20.3,20.35,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:23:40,0,20.153333333333336,0.0
20.34,20.36,19.81,0,0,0,365.0,0,0,0,13/01/2021 02:24:11,0,20.17,0.0
20.37,20.36,19.73,0,0,0,365.0,0,0,0,13/01/2021 02:24:42,0,20.153333333333336,0.0
20.35,20.37,19.71,0,0,0,365.0,0,0,0,13/01/2021 02:25:12,0,20.143333333333334,0.0
20.29,20.29,19.77,0,0,0,365.0,0,0,0,13/01/2021 02:25:43,0,20.116666666666664,0.0
20.25,20.33,19.88,0,0,0,365.0,0,0,0,13/01/2021 02:26:14,0,20.153333333333332,0.0
20.28,20.34,19.74,0,0,0,365.0,0,0,0,13/01/2021 02:26:44,0,20.12,0.0
20.36,20.34,19.87,0,0,0,365.0,0,0,0,13/01/2021 02:27:15,0,20.19,0.0
